replies_count,retweets_count,likes_count,n_hashtag,tweet_count,volume,high_low_subs,open,label
2.0,0.0,17.0,2,2,284.888116,0.9899999999999949,65.53,0
0.0,0.0,0.0,0,0,63.078249,0.6299999999999955,65.92,0
3.0,1.0,8.0,3,3,64.310861,0.7400000000000091,65.34,0
5.0,13.0,42.0,23,4,156.24381699999998,0.7799999999999869,64.6,0
1.0,0.0,10.0,1,1,321.07867200000004,1.2999999999999972,65.3,0
1.0,1.0,9.0,2,2,15.222491,0.30000000000000426,64.0,0
5.0,37.0,38.0,32,5,5.169949,1.5700000000000003,63.93,0
7.0,3.0,41.0,5,3,202.09476819999998,1.3299999999999983,65.5,0
3.0,8.0,28.0,2,2,184.85323799999998,2.1699999999999875,66.75,0
1.0,14.0,27.0,19,2,354.862127,0.4100000000000108,68.13,0
9.0,18.0,96.0,54,6,501.82985099999996,1.4300000000000068,68.04,0
10.0,6.0,42.0,27,7,169.4045342,0.7700000000000102,67.06,0
7.0,10.0,52.0,8,5,21.69526,0.5,66.57,0
11.0,14.0,60.0,6,5,2.912664,0.269999999999996,66.98,0
3.0,8.0,55.0,3,3,1368.505725,2.3200000000000074,67.08,0
7.0,17.0,38.0,22,5,475.61340250000006,1.9799999999999898,68.75,0
11.0,17.0,56.0,9,9,509.1699529,1.019999999999996,67.13,0
6.0,1.0,45.0,7,6,9.287461,0.38000000000000966,66.82,0
9.0,7.0,74.0,6,6,99.596864,1.0799999999999983,66.85,0
3.0,6.0,39.0,8,5,2880.0780219999997,6.119999999999997,66.08,0
1.0,5.0,14.0,18,1,115.079283,2.280000000000001,63.31,0
4.0,26.0,53.0,34,3,151.977011,2.289999999999999,63.99,0
13.0,29.0,112.0,25,8,278.133673,2.529999999999994,61.7,1
2.0,10.0,57.0,2,2,46.535436,0.7100000000000009,62.86,0
4.0,13.0,59.0,3,3,56.649145999999995,1.5,62.67,0
14.0,15.0,70.0,5,5,31.515351000000003,0.47000000000000597,62.29,0
2.0,1.0,7.0,1,1,296.274904,0.46999999999999886,62.23,0
3.0,3.0,17.0,1,1,523.28114,1.5499999999999972,62.0,0
2.0,0.0,9.0,4,3,90.588274,0.7700000000000031,61.48,0
3.0,4.0,25.0,5,4,3.09743655,0.5,61.97,0
1.0,1.0,5.0,1,1,43.598393,1.7399999999999949,62.17,0
6.0,14.0,36.0,5,4,6.545708,1.0999999999999943,60.77,1
9.0,53.0,98.0,35,5,0.09729700000000001,0.47000000000000597,61.05,0
0.0,0.0,0.0,0,0,87.268479,1.6900000000000048,61.52,0
5.0,21.0,100.0,3,3,104.96261200000001,1.2999999999999972,60.0,1
3.0,1.0,17.0,4,4,41.505866999999995,1.7800000000000011,59.49,1
4.0,3.0,26.0,4,4,113.067146,1.6000000000000014,61.27,1
23.0,6.0,36.0,6,6,428.82682800000003,0.9099999999999966,61.54,0
3.0,0.0,2.0,2,2,320.130203,3.780000000000001,60.63,1
6.0,7.0,44.0,5,5,203.112501,1.7700000000000031,61.35,0
7.0,2.0,30.0,5,3,79.799701,0.5600000000000023,60.07,1
3.0,0.0,4.0,3,3,87.38689205,0.9600000000000009,59.53,1
11.0,14.0,54.0,25,4,1495.107608,0.9199999999999946,60.02,1
7.0,24.0,51.0,24,5,993.21462,0.990000000000002,60.29,1
18.0,27.0,146.0,39,7,40.533396,0.3999999999999986,60.89,1
0.0,2.0,2.0,4,1,17.045720000000003,0.7700000000000031,61.12,0
1.0,0.0,9.0,2,2,0.0,0.0,60.88,1
7.0,1.0,16.0,2,2,0.0,0.0,60.88,1
2.0,5.0,16.0,20,4,24.177841,2.789999999999999,60.88,1
2.0,2.0,9.0,3,3,35.531374,0.7299999999999969,62.58,0
0.0,0.0,0.0,0,0,11.121771,0.3100000000000023,62.03,1
3.0,0.0,1.0,2,2,4.689597,0.3299999999999983,61.93,1
8.0,10.0,31.0,14,3,18.16604,0.4399999999999977,61.77,1
2.0,0.0,23.0,3,3,5.636091,0.4200000000000017,61.93,1
1.0,0.0,2.0,1,1,4.236178,0.8200000000000003,61.74,1
3.0,26.0,38.0,27,4,10.645769,1.009999999999998,61.19,1
1.0,0.0,12.0,11,1,31.907923999999998,0.28000000000000114,61.89,1
6.0,16.0,37.0,19,2,2.4593130000000003,0.4299999999999997,62.02,1
2.0,1.0,3.0,17,1,8.936395,1.2899999999999991,61.9,1
1.0,0.0,7.0,1,1,31.28005,0.7700000000000031,63.09,1
6.0,5.0,38.0,5,3,407.8395419,0.740000000000002,62.5,1
15.0,24.0,130.0,11,9,251.039613,0.8900000000000006,62.19,1
5.0,0.0,11.0,5,4,47.324304,1.2800000000000011,62.6,1
2.0,4.0,4.0,11,3,9.716932,1.1099999999999994,63.37,0
11.0,15.0,91.0,8,8,13.584592,0.240000000000002,62.26,1
17.0,28.0,168.0,8,7,259.166859,0.8800000000000026,62.36,1
8.0,12.0,66.0,7,6,115.03158300000001,1.0499999999999972,61.48,1
2.0,0.0,11.0,3,3,28.193974,0.6999999999999957,62.05,1
6.0,8.0,37.0,3,3,0.129916,0.14000000000000057,61.35,1
2.0,14.0,38.0,35,4,7.261372,0.9899999999999949,61.31,1
4.0,11.0,59.0,7,4,27.822409999999998,0.970000000000006,61.86,1
0.0,0.0,0.0,0,0,19.370711,0.8900000000000006,62.27,1
2.0,9.0,8.0,5,1,47.28857324,0.5300000000000011,61.46,1
1.0,8.0,29.0,7,3,47.967296999999995,0.75,61.35,1
0.0,5.0,5.0,2,2,13.587705,0.4299999999999997,61.43,1
1.0,0.0,2.0,1,1,3.258701,1.0200000000000031,61.0,1
0.0,0.0,0.0,0,0,9.278161,0.8500000000000014,61.34,1
0.0,0.0,0.0,0,0,29.976665,0.6000000000000014,60.7,1
1.0,0.0,23.0,1,1,2.896082,0.75,61.03,1
4.0,5.0,28.0,7,3,3.130763,0.769999999999996,61.3,1
0.0,0.0,0.0,0,0,4.9944690000000005,0.14999999999999858,60.53,1
6.0,12.0,52.0,39,4,1.8160470000000002,0.22999999999999687,60.57,1
6.0,1.0,18.0,30,3,3.070035,0.6499999999999986,60.71,1
2.0,5.0,26.0,2,2,23.406333,0.30000000000000426,61.34,1
2.0,0.0,10.0,2,2,989.410678,0.6299999999999955,61.45,1
1.0,5.0,28.0,2,2,10.701317999999999,0.6099999999999994,61.28,1
0.0,11.0,14.0,14,1,12.119429,0.6300000000000026,60.67,1
2.0,1.0,7.0,9,2,11.793822,0.9100000000000037,60.58,0
4.0,13.0,61.0,15,6,4.7324150000000005,0.29999999999999716,61.05,0
4.0,2.0,6.0,2,2,85.55423683,0.6700000000000017,60.75,0
2.0,5.0,18.0,14,3,77.11597577,0.46999999999999886,60.76,0
1.0,2.0,9.0,1,1,0.511089,0.11999999999999744,60.89,0
4.0,4.0,28.0,17,5,5.629251,0.1700000000000017,61.01,0
3.0,0.0,18.0,18,3,6.202373000000001,0.28000000000000114,61.0,0
7.0,17.0,77.0,19,6,13.516279999999998,0.5499999999999972,60.93,0
1.0,0.0,7.0,2,2,3.63519959,0.5,61.32,0
0.0,0.0,0.0,0,0,6.515708,0.5,60.93,0
2.0,1.0,13.0,3,3,76.80012141,0.9699999999999989,61.43,0
3.0,0.0,7.0,3,3,107.895003,0.9100000000000037,62.4,0
0.0,6.0,13.0,1,1,51.636099,0.36999999999999744,62.71,0
23.0,28.0,109.0,1,1,83.007757,0.7899999999999991,62.78,0
1.0,0.0,1.0,1,1,1.283727,0.3400000000000034,63.47,0
9.0,4.0,16.0,5,5,0.157685,0.36999999999999744,63.41,0
1.0,0.0,1.0,1,1,9.276162,0.39000000000000057,63.12,0
4.0,10.0,27.0,19,3,49.024626,0.35999999999999943,63.21,0
2.0,4.0,13.0,8,2,113.83729,0.6499999999999986,63.43,0
6.0,17.0,70.0,2,2,152.62142,0.9299999999999997,62.78,0
2.0,2.0,11.0,2,2,1004.150368,0.3999999999999986,63.3,0
7.0,11.0,25.0,4,2,224.772869,0.6099999999999994,63.37,0
2.0,0.0,4.0,2,2,1.0314860000000001,0.7399999999999949,63.62,0
1.0,1.0,27.0,5,3,21.819875,0.5700000000000003,62.88,0
3.0,24.0,33.0,20,3,1.154395,0.3299999999999983,63.0,0
1.0,0.0,8.0,13,2,8.396360000000001,0.30999999999999517,63.15,0
4.0,12.0,10.0,10,2,1.5449620000000002,0.020000000000003126,63.13,0
3.0,11.0,85.0,4,4,16.59394298,0.5500000000000043,63.13,0
2.0,0.0,9.0,2,2,0.277306,0.21999999999999886,62.58,0
0.0,0.0,0.0,0,0,40.7617,0.17999999999999972,62.8,0
0.0,0.0,0.0,0,0,12.557899,0.9200000000000017,62.75,0
1.0,6.0,22.0,23,3,354.031163,0.8999999999999915,63.67,0
1.0,2.0,10.0,4,1,81.69259908,0.39000000000000057,63.85,0
0.0,1.0,6.0,2,1,44.148192,1.6199999999999974,63.46,0
0.0,0.0,0.0,0,0,4.960584,0.6500000000000057,61.84,0
1.0,1.0,2.0,17,1,17.763149600000002,0.6899999999999977,61.64,0
2.0,18.0,29.0,19,2,11.60595819,0.4200000000000017,61.5,0
0.0,0.0,7.0,9,1,21.86050681,0.6799999999999997,61.79,0
115.0,126.0,571.0,8,4,5.211357,0.4199999999999946,61.11,0
3.0,10.0,17.0,29,1,9.394345,0.4200000000000017,61.51,0
5.0,22.0,48.0,19,3,50.794215,0.740000000000002,61.56,0
0.0,0.0,0.0,0,0,55.583102000000004,0.7199999999999989,61.44,0
1.0,0.0,2.0,28,1,91.427432,0.8400000000000034,61.8,0
1.0,5.0,16.0,3,2,0.031831,0.13000000000000256,62.64,0
2.0,1.0,14.0,28,3,19.112333,0.8200000000000003,62.51,0
3.0,22.0,79.0,4,3,17.232395,0.7399999999999949,61.69,0
10.0,9.0,38.0,26,4,37.396504,1.2299999999999969,62.33,0
3.0,20.0,59.0,24,6,104.707787,1.7000000000000028,61.32,0
6.0,9.0,25.0,2,2,67.052699,0.9699999999999989,60.39,0
8.0,40.0,66.0,24,8,375.8827477,1.8699999999999974,59.98,0
0.0,0.0,0.0,0,0,20.747918,1.2299999999999969,60.62,0
3.0,17.0,36.0,15,3,3.722575,0.46999999999999886,60.0,0
8.0,14.0,42.0,2,2,79.181626,0.37999999999999545,60.05,0
3.0,1.0,22.0,1,1,83.3026,0.75,59.78,0
7.0,7.0,35.0,20,4,112.22457800000001,1.0300000000000011,60.53,0
2.0,8.0,27.0,2,2,0.033014,0.6700000000000017,60.92,0
2.0,0.0,1.0,1,1,211.17789790000003,0.9600000000000009,60.25,0
2.0,7.0,19.0,20,3,3.7051559999999997,0.7000000000000028,59.73,0
3.0,2.0,6.0,3,3,6.331793,0.7899999999999991,60.42,0
0.0,0.0,0.0,0,0,9.500427,0.5799999999999983,59.82,0
0.0,23.0,45.0,21,3,16.174670000000003,1.3799999999999955,59.72,0
0.0,0.0,0.0,0,0,70.59774616,0.7999999999999972,58.52,0
2.0,7.0,15.0,2,2,0.067727,0.4399999999999977,59.0,0
13.0,5.0,30.0,3,3,50.218984999999996,0.5700000000000003,58.56,0
2.0,17.0,28.0,38,4,0.423597,0.45000000000000284,59.12,0
3.0,9.0,54.0,18,2,1.337577,0.3500000000000014,59.43,0
1.0,6.0,11.0,2,2,8.384779,0.7299999999999969,59.54,0
1.0,0.0,2.0,1,1,0.033222,0.769999999999996,59.13,0
4.0,2.0,6.0,3,3,3.0214939999999997,1.0700000000000003,59.9,0
2.0,17.0,38.0,21,4,102.612746,1.1400000000000006,58.83,0
4.0,3.0,13.0,4,4,45.984414,1.0500000000000043,58.06,0
0.0,5.0,20.0,3,1,90.084029,2.0900000000000034,57.01,0
1.0,1.0,2.0,1,1,218.27576459999997,1.9600000000000009,56.0,0
12.0,14.0,20.0,2,2,49.62366841,0.5499999999999972,57.61,0
3.0,7.0,21.0,3,2,70.53307353,0.6300000000000026,57.13,0
4.0,4.0,27.0,3,3,24.556644,0.4299999999999997,56.88,0
6.0,12.0,55.0,25,4,103.93060600000001,0.30000000000000426,57.2,0
6.0,15.0,53.0,5,4,214.795382,0.9399999999999977,57.21,0
5.0,1.0,38.0,3,3,0.43568500000000004,1.0799999999999983,58.14,0
2.0,0.0,20.0,4,3,170.623335,1.1700000000000017,57.2,0
1.0,3.0,3.0,12,2,80.886049,1.3299999999999983,56.9,0
5.0,0.0,21.0,11,3,1837.298489,2.25,55.66,0
3.0,2.0,6.0,2,2,135.544581,0.8900000000000006,54.83,0
4.0,8.0,24.0,3,2,69.66398199999999,0.5399999999999991,53.94,0
1.0,15.0,21.0,10,2,102.43874100000001,0.8100000000000023,54.44,0
0.0,0.0,0.0,0,0,1.053627,0.36999999999999744,54.86,0
11.0,28.0,76.0,2,2,115.29864199999999,1.2700000000000031,54.89,0
5.0,0.0,1.0,1,1,7.022206,1.2700000000000031,53.62,0
0.0,0.0,0.0,0,0,40.360436,1.4899999999999949,53.69,0
3.0,17.0,32.0,8,3,6.49108093,0.9899999999999949,52.2,0
0.0,0.0,0.0,0,0,35.313974,1.0899999999999963,53.08,0
1.0,2.0,15.0,1,1,86.37236700000001,2.0,52.64,0
2.0,6.0,13.0,16,2,29.47250688,1.7800000000000011,54.0,0
2.0,1.0,6.0,1,1,374.2814216,1.480000000000004,52.29,0
7.0,3.0,49.0,3,3,74.401649,1.0599999999999952,51.44,0
4.0,1.0,17.0,5,5,853.6372381000001,2.969999999999999,51.0,1
1.0,0.0,11.0,1,1,44.12924466,1.1200000000000045,49.83,1
1.0,17.0,34.0,22,3,101.411441,1.3699999999999974,50.95,0
3.0,25.0,90.0,12,6,237.05355699999998,1.1400000000000006,52.32,0
0.0,1.0,5.0,1,1,4.434861,1.0500000000000043,51.6,0
1.0,0.0,12.0,1,1,79.397856,1.1000000000000014,51.05,0
5.0,20.0,88.0,4,4,104.27422220000001,1.2100000000000009,50.39,1
4.0,5.0,7.0,10,3,133.5771267,0.6199999999999974,51.21,1
0.0,0.0,0.0,0,0,316.21756899999997,2.489999999999995,51.58,0
0.0,0.0,0.0,0,0,276.791185,3.219999999999999,49.71,1
1.0,0.0,1.0,1,1,14.16051637,1.1000000000000014,51.28,0
0.0,0.0,0.0,0,0,50.29769689,0.8799999999999955,50.68,1
0.0,0.0,0.0,0,0,425.53941,1.2999999999999972,50.87,0
0.0,16.0,20.0,38,2,77.043988,0.75,51.47,1
1.0,0.0,1.0,1,1,102.47509000000001,0.8300000000000054,52.11,0
0.0,0.0,0.0,0,0,74.423307,0.3500000000000014,52.77,0
20.0,50.0,166.0,2,2,4.52838532,0.6700000000000017,52.42,0
0.0,4.0,18.0,2,2,0.1325,0.2600000000000051,52.5,0
1.0,10.0,26.0,31,3,206.52454,0.6099999999999994,52.61,0
1.0,0.0,7.0,2,2,111.691852,0.45999999999999375,52.2,0
0.0,0.0,0.0,0,0,104.140676,0.8699999999999974,52.63,0
5.0,20.0,72.0,2,2,13.921048999999998,0.5899999999999963,52.69,0
23.0,67.0,200.0,26,6,526.763198,0.6699999999999946,52.57,0
1.0,1.0,2.0,17,1,133.514465,0.4899999999999949,52.77,0
2.0,2.0,13.0,3,3,194.41692319999999,2.039999999999999,52.97,0
5.0,1.0,13.0,12,4,274.791016,1.0700000000000003,54.68,0
21.0,25.0,112.0,8,7,314.20140499999997,0.6400000000000006,54.25,0
2.0,21.0,47.0,20,3,91.830492,0.6099999999999994,54.08,0
12.0,1.0,42.0,7,5,125.636201,0.5700000000000003,54.17,0
9.0,14.0,44.0,8,8,691.083421,1.220000000000006,53.84,0
15.0,76.0,214.0,59,7,32.324785999999996,0.4399999999999977,52.62,0
11.0,4.0,47.0,11,11,110.628759,1.0500000000000043,52.87,0
2.0,0.0,2.0,2,2,1.108301,1.1099999999999994,52.3,0
0.0,0.0,0.0,0,0,49.500461,0.45999999999999375,53.41,0
5.0,4.0,24.0,4,2,100.013349,0.5600000000000023,53.55,0
0.0,3.0,14.0,7,1,5.057971,0.8200000000000003,53.25,0
32.0,21.0,178.0,1,1,1.0376290000000001,0.11999999999999744,52.96,0
6.0,0.0,7.0,6,6,16.069082,0.8400000000000034,52.84,0
9.0,23.0,53.0,66,7,64.589802,0.7100000000000009,52.26,0
2.0,17.0,34.0,24,4,1064.084048,0.7999999999999972,51.74,0
6.0,1.0,16.0,4,4,0.19408599999999998,0.779999999999994,50.95,0
3.0,2.0,7.0,3,3,122.915072,2.1699999999999946,51.12,0
1.0,0.0,2.0,1,1,29.432643,1.1199999999999974,49.31,0
5.0,20.0,73.0,30,4,29.906654999999997,0.990000000000002,49.75,1
11.0,0.0,4.0,5,5,190.9315304,1.3700000000000045,49.81,1
0.0,0.0,0.0,0,0,101.70522,2.269999999999996,49.78,0
5.0,2.0,22.0,6,6,167.67887280000002,1.2700000000000031,51.23,0
3.0,0.0,3.0,2,2,104.35607399999999,1.0300000000000011,51.0,0
11.0,3.0,51.0,6,6,39.363071000000005,1.3299999999999983,52.03,0
0.0,0.0,0.0,0,0,38.9943165,0.9600000000000009,50.96,0
10.0,2.0,27.0,15,6,24.845723,0.44999999999999574,50.21,0
1.0,25.0,75.0,45,3,123.583045,0.30999999999999517,49.99,0
6.0,6.0,64.0,8,7,66.026747,0.8500000000000014,49.83,0
2.0,8.0,31.0,3,3,84.07277927,0.8800000000000026,50.33,0
10.0,22.0,84.0,33,9,24.15496,0.39000000000000057,51.0,0
5.0,20.0,34.0,21,4,4.7756099999999995,0.4899999999999949,51.31,0
4.0,4.0,18.0,4,3,1.105159,0.4399999999999977,51.46,0
1.0,2.0,4.0,2,2,1.730696,0.75,51.75,0
2.0,3.0,24.0,2,1,61.821512,0.37000000000000455,51.03,0
2.0,2.0,32.0,2,2,17.69687,0.5100000000000051,50.92,0
6.0,3.0,9.0,5,5,128.946482,1.0500000000000043,50.55,0
0.0,0.0,0.0,0,0,0.40319099999999997,0.35999999999999943,51.59,0
5.0,8.0,31.0,7,5,121.536511,0.6700000000000017,51.84,0
25.0,84.0,197.0,69,10,7.850700999999999,0.3299999999999983,51.51,0
1.0,25.0,42.0,18,3,0.058205999999999994,0.6000000000000014,51.65,0
6.0,1.0,4.0,3,3,3.08945,0.8299999999999983,51.22,0
1.0,8.0,23.0,4,3,11.148255,0.4200000000000017,50.39,1
2.0,8.0,29.0,5,5,65.802577,0.8800000000000026,50.81,0
5.0,1.0,8.0,3,3,54.978347,0.46999999999999886,51.18,0
4.0,1.0,13.0,11,4,1.8665330000000002,0.46000000000000085,50.77,0
0.0,29.0,33.0,18,3,100.174058,0.6200000000000045,50.31,1
0.0,4.0,0.0,2,1,63.18769,0.7199999999999989,50.11,1
12.0,10.0,50.0,2,2,104.58501700000001,0.490000000000002,50.2,1
1.0,0.0,2.0,1,1,0.46878500000000006,0.4200000000000017,49.71,1
1.0,1.0,6.0,10,2,54.065208,0.21999999999999886,50.1,1
2.0,0.0,5.0,9,2,15.46715281,0.28999999999999915,50.13,1
3.0,21.0,51.0,22,3,6.319769,0.490000000000002,50.25,1
10.0,18.0,86.0,18,6,37.09891964,0.46999999999999886,49.83,1
19.0,50.0,125.0,10,5,36.87967774,0.509999999999998,49.93,1
3.0,15.0,25.0,40,3,70.647912,1.1700000000000017,50.18,1
3.0,0.0,4.0,12,2,500.47976600000004,0.7899999999999991,49.11,1
1.0,0.0,5.0,1,1,157.630512,1.9399999999999977,49.11,1
0.0,4.0,0.0,2,1,746.734809,0.8900000000000006,51.0,1
1.0,0.0,1.0,1,1,160.4522,0.5899999999999963,50.54,1
0.0,4.0,1.0,2,1,188.7237479,0.6999999999999957,50.85,1
2.0,0.0,4.0,1,1,57.60135699999999,0.759999999999998,50.17,1
5.0,3.0,13.0,3,3,60.305772,0.8200000000000003,50.75,1
1.0,9.0,2.0,5,3,59.606855,0.5500000000000043,50.2,1
0.0,9.0,28.0,5,3,1.386319,0.5,50.06,1
7.0,31.0,59.0,48,5,7.486485000000001,0.8700000000000045,49.77,1
0.0,4.0,1.0,2,1,15.235204000000001,0.8100000000000023,49.26,1
2.0,0.0,3.0,2,2,4.137001000000001,0.5799999999999983,50.07,1
4.0,10.0,9.0,5,3,136.679689,1.0599999999999952,50.41,1
1.0,2.0,7.0,18,2,13.368888,0.28999999999999915,49.6,1
36.0,70.0,297.0,35,6,5.180103,0.17999999999999972,49.8,1
4.0,1.0,8.0,4,4,3.376788,0.14999999999999858,49.79,1
4.0,8.0,35.0,12,4,115.32395600000001,1.6599999999999966,49.75,1
2.0,2.0,10.0,2,2,153.502943,0.6300000000000026,48.57,1
22.0,4.0,45.0,4,3,204.58654099999998,0.8799999999999955,49.01,1
5.0,1.0,19.0,5,5,90.142477,0.730000000000004,48.38,1
3.0,3.0,12.0,5,5,136.0324987,0.6099999999999994,48.88,1
1.0,2.0,4.0,11,2,15.360657000000002,0.6599999999999966,48.79,1
0.0,2.0,17.0,14,2,18.775462,1.1599999999999966,48.97,1
2.0,9.0,41.0,1,1,5.7983080000000005,0.5600000000000023,49.59,1
10.0,2.0,38.0,5,5,47.839958,0.18999999999999773,49.15,1
1.0,0.0,1.0,1,1,20.99491,0.3200000000000003,49.28,1
0.0,6.0,21.0,1,1,3.490106,0.3500000000000014,49.15,1
0.0,0.0,0.0,0,0,49.873064,0.3500000000000014,49.5,1
3.0,6.0,21.0,19,2,51.078759999999996,0.11999999999999744,49.71,1
1.0,2.0,6.0,32,2,183.762319,0.28000000000000114,49.79,1
21.0,10.0,94.0,5,5,6.3930739999999995,0.1699999999999946,49.81,1
0.0,0.0,0.0,0,0,12.17,0.4099999999999966,49.87,1
9.0,35.0,77.0,42,4,29.126678000000002,0.3100000000000023,49.55,1
3.0,16.0,30.0,21,4,61.170448,0.6599999999999966,49.84,1
5.0,0.0,0.0,1,1,16.623124,0.13000000000000256,50.5,1
0.0,0.0,6.0,1,1,66.25891700000001,0.36999999999999744,50.6,1
5.0,5.0,17.0,21,4,68.127562,0.6400000000000006,50.85,0
1.0,1.0,5.0,2,2,106.95106000000001,1.1599999999999966,50.45,0
17.0,35.0,107.0,3,3,137.58964699999999,0.5599999999999952,51.07,0
6.0,12.0,60.0,9,8,61.768209,0.4299999999999997,51.51,0
0.0,0.0,0.0,0,0,254.2413247,0.980000000000004,51.22,0
1.0,0.0,1.0,10,1,108.69728,0.5800000000000054,52.13,0
3.0,5.0,39.0,4,4,130.278767,0.7299999999999969,52.18,0
6.0,7.0,35.0,5,5,222.26186099999998,0.5,52.62,0
3.0,3.0,12.0,12,3,28.408139000000002,0.6300000000000026,52.68,0
0.0,0.0,0.0,0,0,56.46116,0.25,52.7,0
0.0,0.0,0.0,0,0,154.27103180000003,0.46999999999999886,52.45,0
0.0,0.0,0.0,0,0,48.74278665,0.759999999999998,52.33,0
0.0,0.0,0.0,0,0,230.8116636,0.9499999999999957,52.15,0
1.0,0.0,17.0,1,1,127.25093500000001,0.3399999999999963,51.48,0
1.0,0.0,5.0,1,1,45.683084,0.5900000000000034,51.34,0
0.0,0.0,0.0,0,0,10.283917,0.75,51.7,0
1.0,1.0,1.0,1,1,11.44345332,0.5399999999999991,51.96,0
0.0,7.0,32.0,3,1,10.067655,0.3100000000000023,51.49,0
0.0,8.0,6.0,5,2,85.759002,0.9699999999999989,51.72,0
4.0,2.0,18.0,7,3,11.380721000000001,0.6000000000000014,50.75,1
0.0,0.0,0.0,0,0,4.452723000000001,0.6499999999999986,50.72,1
4.0,1.0,3.0,3,3,0.70418,0.39000000000000057,50.86,1
13.0,0.0,5.0,3,1,91.218417,0.8500000000000014,51.01,1
0.0,0.0,0.0,0,0,6.660572999999999,0.3299999999999983,51.53,1
0.0,0.0,9.0,1,1,452.662524,1.0799999999999983,51.8,1
2.0,2.0,13.0,1,1,712.285074,0.5300000000000011,50.83,1
0.0,0.0,0.0,0,0,64.52664,0.6199999999999974,51.12,1
11.0,55.0,138.0,19,5,92.9712,0.9500000000000028,50.63,1
3.0,16.0,20.0,19,2,59.796289,0.9399999999999977,50.68,1
1.0,7.0,27.0,1,1,24.800476,0.28000000000000114,50.22,1
1.0,2.0,10.0,11,2,30.449176,0.5499999999999972,50.29,1
7.0,2.0,31.0,2,2,255.975241,0.5,50.71,1
4.0,2.0,17.0,3,2,78.980165,0.3399999999999963,50.62,1
2.0,24.0,47.0,22,2,71.915061,0.35999999999999943,50.35,1
9.0,17.0,68.0,8,8,241.91289700000002,0.3999999999999986,50.51,1
18.0,38.0,252.0,20,4,15.690762,0.25,50.82,1
4.0,1.0,31.0,3,3,7.024534,0.3499999999999943,50.98,1
0.0,3.0,14.0,1,1,85.51648,0.5900000000000034,50.79,1
4.0,19.0,78.0,11,3,17.248770999999998,0.4399999999999977,51.06,1
0.0,0.0,0.0,0,0,16.147987,0.19000000000000483,51.13,1
0.0,0.0,0.0,0,0,12.600714,0.4200000000000017,50.97,1
1.0,19.0,30.0,22,3,22.791603,0.21000000000000085,51.39,1
0.0,0.0,0.0,0,0,10.292873,0.6700000000000017,51.18,1
0.0,0.0,0.0,0,0,1.039175,0.17999999999999972,50.96,1
1.0,0.0,6.0,1,1,0.11691199999999999,0.3200000000000003,50.78,1
1.0,9.0,10.0,18,3,0.294205,0.27999999999999403,50.98,1
5.0,0.0,8.0,4,4,50.039291999999996,0.6700000000000017,50.7,1
1.0,2.0,6.0,2,2,0.158181,0.4399999999999977,50.64,1
0.0,2.0,3.0,1,1,0.079105,0.04999999999999716,50.31,1
5.0,37.0,65.0,51,5,1.069942,0.12999999999999545,50.33,1
2.0,13.0,59.0,3,3,103.055071,0.28999999999999915,50.2,1
0.0,0.0,0.0,0,0,48.631844,0.7700000000000031,50.27,1
2.0,12.0,50.0,15,5,57.517967000000006,0.4099999999999966,49.5,1
16.0,9.0,90.0,5,4,23.366343,0.5399999999999991,49.29,1
3.0,3.0,9.0,2,2,8.240542999999999,0.20000000000000284,49.66,1
2.0,0.0,3.0,2,2,18.02630307,0.4100000000000037,49.76,1
0.0,0.0,0.0,0,0,50.706722,0.11999999999999744,50.1,1
24.0,26.0,97.0,3,3,1267.172411,0.35999999999999943,50.1,1
0.0,2.0,10.0,2,2,37.389216,0.21000000000000085,50.05,1
10.0,4.0,12.0,7,5,98.10990600000001,0.259999999999998,50.11,1
1.0,1.0,8.0,2,2,236.560212,0.7600000000000051,50.23,1
1.0,0.0,1.0,1,1,57.122113,0.3500000000000014,50.97,1
0.0,0.0,12.0,1,1,491.39498499999996,0.6599999999999966,50.96,1
0.0,0.0,40.0,1,1,109.2102656,0.6899999999999977,51.4,1
18.0,57.0,216.0,1,1,56.10823405,0.480000000000004,50.93,1
2.0,0.0,6.0,7,2,46.488873999999996,0.5599999999999952,51.17,1
1.0,14.0,59.0,10,4,57.387826000000004,0.36999999999999744,51.63,1
2.0,2.0,14.0,5,2,101.11826500000001,0.4099999999999966,51.49,1
0.0,8.0,37.0,8,3,2043.718014,0.6300000000000026,51.42,1
3.0,5.0,24.0,15,3,863.57099,0.8599999999999994,51.64,1
0.0,0.0,0.0,0,0,80.272316,0.7800000000000011,52.33,1
1.0,1.0,0.0,1,1,40.290664,0.46999999999999886,52.92,0
23.0,11.0,27.0,5,2,217.81623140000002,0.6699999999999946,53.06,0
0.0,4.0,37.0,4,2,111.30719599999999,0.5,52.81,0
7.0,2.0,15.0,4,4,37.98323732,0.8000000000000043,52.58,0
1.0,0.0,15.0,2,2,32.683388,0.5600000000000023,51.98,1
1.0,2.0,14.0,10,2,124.92139850000001,0.9299999999999997,52.54,0
4.0,4.0,33.0,4,4,18.761110000000002,0.35999999999999943,52.81,0
14.0,11.0,99.0,10,5,261.356218,0.6299999999999955,53.15,0
0.0,1.0,5.0,1,1,25.799404,0.36999999999999744,52.99,0
1.0,0.0,6.0,1,1,128.802176,0.5499999999999972,53.05,0
3.0,8.0,35.0,3,2,43.589442,0.2700000000000031,52.77,0
0.0,0.0,0.0,0,0,444.727892,0.970000000000006,52.74,0
